Country Name,Country Code,Indicator Name,Indicator Code,1995,2000,2005,2010,2014
Botswana,BWA,"Natural capital per capita, subsoil assets, minerals: bauxite (constant 2014 US$)",NW.NCA.MBAU.PC,,,,,
Botswana,BWA,"Natural capital per capita, subsoil assets, minerals: copper (constant 2014 US$)",NW.NCA.MCOP.PC,187.4605713,79.13993073,164.2960968,3328.32373,2164.691895
Botswana,BWA,"Natural capital per capita, subsoil assets, minerals: gold (constant 2014 US$)",NW.NCA.MGOL.PC,2.42470932,0.034861155,30.82828712,259.4985352,217.170517
Botswana,BWA,"Natural capital per capita, subsoil assets, minerals: iron ore (constant 2014 US$)",NW.NCA.MIRO.PC,,,,,
Botswana,BWA,"Natural capital per capita, subsoil assets, minerals: lead (constant 2014 US$)",NW.NCA.MLEA.PC,,,,,
Botswana,BWA,"Natural capital per capita, subsoil assets, minerals: nickel (constant 2014 US$)",NW.NCA.MNIC.PC,45.67910385,142.4273834,651.1958618,3299.115234,1267.372681
Botswana,BWA,"Natural capital per capita, subsoil assets, minerals: phosphate (constant 2014 US$)",NW.NCA.MPHO.PC,,,,,
Botswana,BWA,"Natural capital per capita, subsoil assets, minerals: silver (constant 2014 US$)",NW.NCA.MSIL.PC,,,,,2.646481037
Botswana,BWA,"Natural capital per capita, subsoil assets, minerals: tin (constant 2014 US$)",NW.NCA.MTIN.PC,,,,,
Botswana,BWA,"Natural capital per capita, subsoil assets, minerals: zinc (constant 2014 US$)",NW.NCA.MZIN.PC,,,,,
Botswana,BWA,"Natural capital per capita, subsoil assets: coal (constant 2014 US$)",NW.NCA.SACO.PC,179.807897,110.8741694,190.3149934,351.3773546,345.8212952
Botswana,BWA,"Natural capital per capita, subsoil assets: gas (constant 2014 US$)",NW.NCA.SAGA.PC,0,0,0,0,0
Botswana,BWA,"Natural capital per capita, subsoil assets: minerals (constant 2014 US$)",NW.NCA.MINR.PC,235.5643776,221.6021809,846.3202393,6886.937397,3651.881668
Botswana,BWA,"Natural capital per capita, subsoil assets: oil (constant 2014 US$)",NW.NCA.SAOI.PC,0,0,0,0,0
Botswana,BWA,"Natural capital, agricultural land (constant 2014 US$)",NW.NCA.AGRI.TO,12580005801,9685964811,8269193164,14957964073,22205630722
Botswana,BWA,"Natural capital, agricultural land: cropland (constant 2014 US$)",NW.NCA.CROL.TO,512752528.6,476981559.9,740223944.6,1370923501,1551893649
Botswana,BWA,"Natural capital, agricultural land: pastureland (constant 2014 US$)",NW.NCA.PASL.TO,12067253273,9208983251,7528969219,13587040572,20653737073
Botswana,BWA,"Natural capital, forests (constant 2014 US$)",NW.NCA.FORE.TO,15482633510,14934816592,14219592808,13924894950,13620722128
Botswana,BWA,"Natural capital, forests: nontimber (constant 2014 US$)",NW.NCA.FNTI.TO,14780540452,14114506880,13447910305,12781313729,12321001770
Botswana,BWA,"Natural capital, forests: timber (constant 2014 US$)",NW.NCA.FTIM.TO,702093058.8,820309712.1,771682503.3,1143581221,1299720359
Botswana,BWA,"Natural capital, protected areas (constant 2014 US$)",NW.NCA.PRAR.TO,6281880180,5938659226,4856447770,8766263597,13328259521
Botswana,BWA,"Natural capital, subsoil assets (constant 2014 US$)",NW.NCA.SSOI.TO,654747578,577371447.8,1932291184,14822845335,8874648724
Botswana,BWA,"Natural capital, subsoil assets, minerals: bauxite (constant 2014 US$)",NW.NCA.MBAU.TO,,,,,
Botswana,BWA,"Natural capital, subsoil assets, minerals: copper (constant 2014 US$)",NW.NCA.MCOP.TO,295492402.2,137432744.9,306248428.5,6815844322,4805479889
Botswana,BWA,"Natural capital, subsoil assets, minerals: gold (constant 2014 US$)",NW.NCA.MGOL.TO,3822047.612,60539.15169,57464019.97,531409160.4,482104869.3
Botswana,BWA,"Natural capital, subsoil assets, minerals: iron ore (constant 2014 US$)",NW.NCA.MIRO.TO,,,,,
Botswana,BWA,"Natural capital, subsoil assets, minerals: lead (constant 2014 US$)",NW.NCA.MLEA.TO,,,,,
Botswana,BWA,"Natural capital, subsoil assets, minerals: nickel (constant 2014 US$)",NW.NCA.MNIC.TO,72003558.44,247336409.7,1213831016,6756030414,2813487456
Botswana,BWA,"Natural capital, subsoil assets, minerals: phosphate (constant 2014 US$)",NW.NCA.MPHO.TO,,,,,
Botswana,BWA,"Natural capital, subsoil assets, minerals: silver (constant 2014 US$)",NW.NCA.MSIL.TO,,,,,5875020.937
Botswana,BWA,"Natural capital, subsoil assets, minerals: tin (constant 2014 US$)",NW.NCA.MTIN.TO,,,,,
Botswana,BWA,"Natural capital, subsoil assets, minerals: zinc (constant 2014 US$)",NW.NCA.MZIN.TO,,,,,
Botswana,BWA,"Natural capital, subsoil assets: coal (constant 2014 US$)",NW.NCA.SACO.TO,283429569.7,192541754.1,354747718.7,719561439.4,767701488.5
Botswana,BWA,"Natural capital, subsoil assets: gas (constant 2014 US$)",NW.NCA.SAGA.TO,0,0,0,0,0
Botswana,BWA,"Natural capital, subsoil assets: minerals (constant 2014 US$)",NW.NCA.MINR.TO,371318008.3,384829693.7,1577543465,14103283896,8106947235
Botswana,BWA,"Natural capital, subsoil assets: oil (constant 2014 US$)",NW.NCA.SAOI.TO,0,0,0,0,0
Botswana,BWA,Net foreign assets (constant 2014 US$),NW.NFA.TO,5065789406,6333624124,7372705656,7154318110,5909271954
Botswana,BWA,Net foreign assets per capita (constant 2014 US$),NW.NFA.PC,3213.739979,3647.184564,3955.307827,3493.60768,2661.909754
Botswana,BWA,Produced capital (constant 2014 US$),NW.PCA.TO,17094030611,19423022704,24848761478,39877955356,44194617226
Botswana,BWA,Produced capital per capita (constant 2014 US$),NW.PCA.PC,10844.46375,11184.64677,13330.85917,19473.26481,19908.0502
Botswana,BWA,Total wealth (constant 2014 US$),NW.TOW.TO,1.16E+11,1.06E+11,1.20E+11,1.83E+11,2.13E+11
Botswana,BWA,Total wealth per capita (constant 2014 US$),NW.TOW.PC,73518.07815,61123.67391,64390.62087,89331.3324,95797.41531
Brazil,BRA,Human capital (constant 2014 US$),NW.HCA.TO,1.63E+13,1.80E+13,2.01E+13,2.35E+13,2.55E+13
Brazil,BRA,Human capital per capita (constant 2014 US$),NW.HCA.PC,100346.8443,102643.01,106712.034,118538.5878,123696.4487
Brazil,BRA,Natural capital (constant 2014 US$),NW.NCA.TO,3.82E+12,3.83E+12,5.54E+12,6.99E+12,7.62E+12
Brazil,BRA,Natural capital per capita (constant 2014 US$),NW.NCA.PC,23455.43655,21812.68106,29419.40147,35183.93256,36978.32515
Brazil,BRA,"Natural capital per capita, agricultural land (constant 2014 US$)",NW.NCA.AGRI.PC,8745.404671,7917.119161,10754.33677,11314.87661,12292.46154
Brazil,BRA,"Natural capital per capita, agricultural land: cropland (constant 2014 US$)",NW.NCA.CROL.PC,3999.280097,3822.955871,5440.475509,5411.753487,6313.473193
Brazil,BRA,"Natural capital per capita, agricultural land: pastureland (constant 2014 US$)",NW.NCA.PASL.PC,4746.124574,4094.16329,5313.861259,5903.123127,5978.988343
Brazil,BRA,"Natural capital per capita, forests (constant 2014 US$)",NW.NCA.FORE.PC,11102.28199,9872.057572,9367.219947,8715.794568,8623.493917
Brazil,BRA,"Natural capital per capita, forests: nontimber (constant 2014 US$)",NW.NCA.FNTI.PC,9826.143646,8881.075561,8051.956086,7516.283154,7186.858196
Brazil,BRA,"Natural capital per capita, forests: timber (constant 2014 US$)",NW.NCA.FTIM.PC,1276.138341,990.9820106,1315.263861,1199.511414,1436.635722
Brazil,BRA,"Natural capital per capita, protected areas (constant 2014 US$)",NW.NCA.PRAR.PC,2142.01346,2467.851125,4362.89822,6131.429726,7251.216445
Brazil,BRA,"Natural capital per capita, subsoil assets (constant 2014 US$)",NW.NCA.SSOI.PC,1465.736434,1555.653206,4934.946538,9021.83165,8811.15325
Brazil,BRA,"Natural capital per capita, subsoil assets, minerals: bauxite (constant 2014 US$)",NW.NCA.MBAU.PC,64.38334656,34.18162918,44.7057457,49.04656601,36.46536255
Brazil,BRA,"Natural capital per capita, subsoil assets, minerals: copper (constant 2014 US$)",NW.NCA.MCOP.PC,16.44431305,8.915721893,32.22462463,159.808609,166.5478973
Brazil,BRA,"Natural capital per capita, subsoil assets, minerals: gold (constant 2014 US$)",NW.NCA.MGOL.PC,0.744274676,0,6.463715553,99.3940506,182.5308228
Brazil,BRA,"Natural capital per capita, subsoil assets, minerals: iron ore (constant 2014 US$)",NW.NCA.MIRO.PC,889.289856,843.0561523,2626.983398,5797.000488,5329.697754
Brazil,BRA,"Natural capital per capita, subsoil assets, minerals: lead (constant 2014 US$)",NW.NCA.MLEA.PC,0,0,0.354047745,1.801211119,0.719019353
Brazil,BRA,"Natural capital per capita, subsoil assets, minerals: nickel (constant 2014 US$)",NW.NCA.MNIC.PC,1.179601073,2.742983341,58.50251007,190.1611938,140.3834991
Brazil,BRA,"Natural capital per capita, subsoil assets, minerals: phosphate (constant 2014 US$)",NW.NCA.MPHO.PC,0,0,0,67.9331131,51.6531601
Brazil,BRA,"Natural capital per capita, subsoil assets, minerals: silver (constant 2014 US$)",NW.NCA.MSIL.PC,0,0,0,0.030614294,0.60075438
Brazil,BRA,"Natural capital per capita, subsoil assets, minerals: tin (constant 2014 US$)",NW.NCA.MTIN.PC,0,0,0,1.265600562,5.739713192
Brazil,BRA,"Natural capital per capita, subsoil assets, minerals: zinc (constant 2014 US$)",NW.NCA.MZIN.PC,7.199874878,6.167246819,5.306992531,42.4204483,15.23102474
Brazil,BRA,"Natural capital per capita, subsoil assets: coal (constant 2014 US$)",NW.NCA.SACO.PC,3.712984209,0.878830444,12.71882466,27.75041609,24.58622358
Brazil,BRA,"Natural capital per capita, subsoil assets: gas (constant 2014 US$)",NW.NCA.SAGA.PC,10.14946592,14.85256539,51.59801282,72.54148401,74.21496546
Brazil,BRA,"Natural capital per capita, subsoil assets: minerals (constant 2014 US$)",NW.NCA.MINR.PC,979.2412988,895.0637116,2774.541133,6408.861956,5929.569048
Brazil,BRA,"Natural capital per capita, subsoil assets: oil (constant 2014 US$)",NW.NCA.SAOI.PC,472.632685,644.8580984,2096.088567,2512.677794,2782.783013
Brazil,BRA,"Natural capital, agricultural land (constant 2014 US$)",NW.NCA.AGRI.TO,1.42E+12,1.39E+12,2.03E+12,2.25E+12,2.53E+12
Brazil,BRA,"Natural capital, agricultural land: cropland (constant 2014 US$)",NW.NCA.CROL.TO,6.51E+11,6.72E+11,1.03E+12,1.07E+12,1.30E+12
Brazil,BRA,"Natural capital, agricultural land: pastureland (constant 2014 US$)",NW.NCA.PASL.TO,7.72E+11,7.20E+11,1.00E+12,1.17E+12,1.23E+12
Brazil,BRA,"Natural capital, forests (constant 2014 US$)",NW.NCA.FORE.TO,1.81E+12,1.74E+12,1.77E+12,1.73E+12,1.78E+12
Brazil,BRA,"Natural capital, forests: nontimber (constant 2014 US$)",NW.NCA.FNTI.TO,1.60E+12,1.56E+12,1.52E+12,1.49E+12,1.48E+12
Brazil,BRA,"Natural capital, forests: timber (constant 2014 US$)",NW.NCA.FTIM.TO,2.08E+11,1.74E+11,2.48E+11,2.38E+11,2.96E+11
Brazil,BRA,"Natural capital, protected areas (constant 2014 US$)",NW.NCA.PRAR.TO,3.49E+11,4.34E+11,8.22E+11,1.22E+12,1.49E+12
Brazil,BRA,"Natural capital, subsoil assets (constant 2014 US$)",NW.NCA.SSOI.TO,2.39E+11,2.73E+11,9.30E+11,1.79E+12,1.82E+12
Brazil,BRA,"Natural capital, subsoil assets, minerals: bauxite (constant 2014 US$)",NW.NCA.MBAU.TO,10478715416,6008667161,8426104955,9741344997,7514705142
Brazil,BRA,"Natural capital, subsoil assets, minerals: copper (constant 2014 US$)",NW.NCA.MCOP.TO,2676395142,1567263102,6073672485,31740259046,34321840537
Brazil,BRA,"Natural capital, subsoil assets, minerals: gold (constant 2014 US$)",NW.NCA.MGOL.TO,121134465.1,0,1218276180,19741070015,37615567405
Brazil,BRA,"Natural capital, subsoil assets, minerals: iron ore (constant 2014 US$)",NW.NCA.MIRO.TO,1.45E+11,1.48E+11,4.95E+11,1.15E+12,1.10E+12
Brazil,BRA,"Natural capital, subsoil assets, minerals: lead (constant 2014 US$)",NW.NCA.MLEA.TO,0,0,66730648.44,357746128.8,148173999.7
Brazil,BRA,"Natural capital, subsoil assets, minerals: nickel (constant 2014 US$)",NW.NCA.MNIC.TO,191986031.8,482179286.1,11026508597,37768713647,28929935998
Brazil,BRA,"Natural capital, subsoil assets, minerals: phosphate (constant 2014 US$)",NW.NCA.MPHO.TO,0,0,0,13492481015,10644574731
Brazil,BRA,"Natural capital, subsoil assets, minerals: silver (constant 2014 US$)",NW.NCA.MSIL.TO,0,0,0,6080433.758,123802203.9
Brazil,BRA,"Natural capital, subsoil assets, minerals: tin (constant 2014 US$)",NW.NCA.MTIN.TO,0,0,0,251366247,1182828066
Brazil,BRA,"Natural capital, subsoil assets, minerals: zinc (constant 2014 US$)",NW.NCA.MZIN.TO,1171816050,1084118352,1000257937,8425303556,3138777602
Brazil,BRA,"Natural capital, subsoil assets: coal (constant 2014 US$)",NW.NCA.SACO.TO,604306945.5,154486476,2397234406,5511626913,5066677275
Brazil,BRA,"Natural capital, subsoil assets: gas (constant 2014 US$)",NW.NCA.SAGA.TO,1651876874,2610879610,9725154242,14407769393,15294064082
Brazil,BRA,"Natural capital, subsoil assets: minerals (constant 2014 US$)",NW.NCA.MINR.TO,1.59E+11,1.57E+11,5.23E+11,1.27E+12,1.22E+12
Brazil,BRA,"Natural capital, subsoil assets: oil (constant 2014 US$)",NW.NCA.SAOI.TO,76923358169,1.13E+11,3.95E+11,4.99E+11,5.73E+11
Brazil,BRA,Net foreign assets (constant 2014 US$),NW.NFA.TO,-2.03E+11,-6.32E+11,-6.07E+11,-9.13E+11,-7.95E+11
Brazil,BRA,Net foreign assets per capita (constant 2014 US$),NW.NFA.PC,-1245.250972,-3596.831719,-3219.288632,-4597.819082,-3858.816465
Brazil,BRA,Produced capital (constant 2014 US$),NW.PCA.TO,4.91E+12,5.36E+12,6.30E+12,7.01E+12,6.61E+12
Brazil,BRA,Produced capital per capita (constant 2014 US$),NW.PCA.PC,30169.10832,30516.61527,33408.52248,35284.20149,32067.08961
Brazil,BRA,Total wealth (constant 2014 US$),NW.TOW.TO,2.49E+13,2.66E+13,3.13E+13,3.66E+13,3.89E+13
Brazil,BRA,Total wealth per capita (constant 2014 US$),NW.TOW.PC,152726.1382,151375.4746,166320.6693,184408.9028,188883.047
Bulgaria,BGR,Human capital (constant 2014 US$),NW.HCA.TO,1.25E+11,2.09E+11,2.78E+11,3.20E+11,3.44E+11
Bulgaria,BGR,Human capital per capita (constant 2014 US$),NW.HCA.PC,14826.67044,25641.21575,36297.32576,43293.68095,47592.75975
Bulgaria,BGR,Natural capital (constant 2014 US$),NW.NCA.TO,78669878856,83301833759,82975456349,98644093061,1.21E+11
Bulgaria,BGR,Natural capital per capita (constant 2014 US$),NW.NCA.PC,9358.702334,10195.84823,10833.75894,13338.21548,16683.45359
Bulgaria,BGR,"Natural capital per capita, agricultural land (constant 2014 US$)",NW.NCA.AGRI.PC,6657.13015,7314.899187,6186.041527,5212.211467,6352.658232
Bulgaria,BGR,"Natural capital per capita, agricultural land: cropland (constant 2014 US$)",NW.NCA.CROL.PC,2916.018091,3477.309102,3041.257006,2958.386429,4043.231007
Bulgaria,BGR,"Natural capital per capita, agricultural land: pastureland (constant 2014 US$)",NW.NCA.PASL.PC,3741.112059,3837.590085,3144.784521,2253.825039,2309.427225
Bulgaria,BGR,"Natural capital per capita, forests (constant 2014 US$)",NW.NCA.FORE.PC,1669.116225,1652.070991,1770.32824,1877.802536,1948.714627
Bulgaria,BGR,"Natural capital per capita, forests: nontimber (constant 2014 US$)",NW.NCA.FNTI.PC,1095.016906,1134.702002,1309.424898,1387.998467,1447.142157
Bulgaria,BGR,"Natural capital per capita, forests: timber (constant 2014 US$)",NW.NCA.FTIM.PC,574.0993194,517.3689886,460.9033413,489.8040696,501.5724694
Bulgaria,BGR,"Natural capital per capita, protected areas (constant 2014 US$)",NW.NCA.PRAR.PC,243.3696068,442.9385841,1701.499756,2896.157748,4922.660274
Bulgaria,BGR,"Natural capital per capita, subsoil assets (constant 2014 US$)",NW.NCA.SSOI.PC,789.0863528,785.9394717,1175.889413,3352.043728,3459.420461
Bulgaria,BGR,"Natural capital per capita, subsoil assets, minerals: bauxite (constant 2014 US$)",NW.NCA.MBAU.PC,,,,,
Bulgaria,BGR,"Natural capital per capita, subsoil assets, minerals: copper (constant 2014 US$)",NW.NCA.MCOP.PC,599.5096436,693.5585327,658.4790649,2055.303955,2172.599609
Bulgaria,BGR,"Natural capital per capita, subsoil assets, minerals: gold (constant 2014 US$)",NW.NCA.MGOL.PC,,1.819286108,36.22797775,146.5051575,361.9627075
Bulgaria,BGR,"Natural capital per capita, subsoil assets, minerals: iron ore (constant 2014 US$)",NW.NCA.MIRO.PC,0,0,,,
Bulgaria,BGR,"Natural capital per capita, subsoil assets, minerals: lead (constant 2014 US$)",NW.NCA.MLEA.PC,1.412088394,11.06556416,11.99054241,32.40682983,22.05779648
Bulgaria,BGR,"Natural capital per capita, subsoil assets, minerals: nickel (constant 2014 US$)",NW.NCA.MNIC.PC,,,,,
Bulgaria,BGR,"Natural capital per capita, subsoil assets, minerals: phosphate (constant 2014 US$)",NW.NCA.MPHO.PC,,,,,
Bulgaria,BGR,"Natural capital per capita, subsoil assets, minerals: silver (constant 2014 US$)",NW.NCA.MSIL.PC,0,0,0,0,5.513561249
Bulgaria,BGR,"Natural capital per capita, subsoil assets, minerals: tin (constant 2014 US$)",NW.NCA.MTIN.PC,,,,,
Bulgaria,BGR,"Natural capital per capita, subsoil assets, minerals: zinc (constant 2014 US$)",NW.NCA.MZIN.PC,0,0,0,39.97462082,8.703734398
Bulgaria,BGR,"Natural capital per capita, subsoil assets: coal (constant 2014 US$)",NW.NCA.SACO.PC,165.1751014,57.97653801,426.7426188,960.5498652,764.4354339
Bulgaria,BGR,"Natural capital per capita, subsoil assets: gas (constant 2014 US$)",NW.NCA.SAGA.PC,7.254135289,6.889602452,15.46599112,69.22034055,66.86706674
Bulgaria,BGR,"Natural capital per capita, subsoil assets: minerals (constant 2014 US$)",NW.NCA.MINR.PC,600.9217131,706.4433568,706.6976025,2274.190496,2570.837413
Bulgaria,BGR,"Natural capital per capita, subsoil assets: oil (constant 2014 US$)",NW.NCA.SAOI.PC,15.73540302,14.62997443,26.98320111,48.08302581,57.28054749
Bulgaria,BGR,"Natural capital, agricultural land (constant 2014 US$)",NW.NCA.AGRI.TO,55960282065,59763984524,47378718846,38547425917,45891209205
Bulgaria,BGR,"Natural capital, agricultural land: cropland (constant 2014 US$)",NW.NCA.CROL.TO,24512243443,28410213461,23292902256,21879039715,29208050116
Bulgaria,BGR,"Natural capital, agricultural land: pastureland (constant 2014 US$)",NW.NCA.PASL.TO,31448038622,31353771063,24085816589,16668386201,16683159089
Bulgaria,BGR,"Natural capital, forests (constant 2014 US$)",NW.NCA.FORE.TO,14030702819,13497704152,13558894419,13887474559,14077393644
Bulgaria,BGR,"Natural capital, forests: nontimber (constant 2014 US$)",NW.NCA.FNTI.TO,9204785475,9270710528,10028848633,10265080072,10454065223
Bulgaria,BGR,"Natural capital, forests: timber (constant 2014 US$)",NW.NCA.FTIM.TO,4825917344,4226993624,3530045786,3622394487,3623328421
Bulgaria,BGR,"Natural capital, protected areas (constant 2014 US$)",NW.NCA.PRAR.TO,2045781221,3618884417,13031738991,21418821344,35560992613
Bulgaria,BGR,"Natural capital, subsoil assets (constant 2014 US$)",NW.NCA.SSOI.TO,6633112751,6421260665,9006104093,24790371241,24990638924
Bulgaria,BGR,"Natural capital, subsoil assets, minerals: bauxite (constant 2014 US$)",NW.NCA.MBAU.TO,,,,,
Bulgaria,BGR,"Natural capital, subsoil assets, minerals: copper (constant 2014 US$)",NW.NCA.MCOP.TO,5039518073,5666492293,5043272847,15200203449,15694724974
Bulgaria,BGR,"Natural capital, subsoil assets, minerals: gold (constant 2014 US$)",NW.NCA.MGOL.TO,,14863880.84,277469072.3,1083493351,2614796083
Bulgaria,BGR,"Natural capital, subsoil assets, minerals: iron ore (constant 2014 US$)",NW.NCA.MIRO.TO,0,0,,,
Bulgaria,BGR,"Natural capital, subsoil assets, minerals: lead (constant 2014 US$)",NW.NCA.MLEA.TO,11870109.28,90407559.69,91835230.76,239667906.2,159344154.7
Bulgaria,BGR,"Natural capital, subsoil assets, minerals: nickel (constant 2014 US$)",NW.NCA.MNIC.TO,,,,,
Bulgaria,BGR,"Natural capital, subsoil assets, minerals: phosphate (constant 2014 US$)",NW.NCA.MPHO.TO,,,,,
Bulgaria,BGR,"Natural capital, subsoil assets, minerals: silver (constant 2014 US$)",NW.NCA.MSIL.TO,0,0,0,0,39829624.74
Bulgaria,BGR,"Natural capital, subsoil assets, minerals: tin (constant 2014 US$)",NW.NCA.MTIN.TO,,,,,
Bulgaria,BGR,"Natural capital, subsoil assets, minerals: zinc (constant 2014 US$)",NW.NCA.MZIN.TO,0,0,0,295636254.1,62875239.86
Bulgaria,BGR,"Natural capital, subsoil assets: coal (constant 2014 US$)",NW.NCA.SACO.TO,1388472969,473678287.5,3268409768,7103841623,5522234180
Bulgaria,BGR,"Natural capital, subsoil assets: gas (constant 2014 US$)",NW.NCA.SAGA.TO,60978747.27,56289237.05,118453592.9,511925881.3,483043544.4
Bulgaria,BGR,"Natural capital, subsoil assets: minerals (constant 2014 US$)",NW.NCA.MINR.TO,5051388182,5771763733,5412577150,16819000960,18571570076
Bulgaria,BGR,"Natural capital, subsoil assets: oil (constant 2014 US$)",NW.NCA.SAOI.TO,132272852.1,119529407.5,206663581.8,355602777.6,413791123.6
Bulgaria,BGR,Net foreign assets (constant 2014 US$),NW.NFA.TO,-12746565255,-12555320602,-19816079171,-55848115637,-40337627510
Bulgaria,BGR,Net foreign assets per capita (constant 2014 US$),NW.NFA.PC,-1516.353041,-1536.726595,-2587.302731,-7551.533775,-5583.883404
Bulgaria,BGR,Produced capital (constant 2014 US$),NW.PCA.TO,99922826015,56733900333,94673096898,1.47E+11,1.67E+11
Bulgaria,BGR,Produced capital per capita (constant 2014 US$),NW.PCA.PC,11886.98901,6944.027657,12361.07103,19822.86632,23185.52923
Bulgaria,BGR,Total wealth (constant 2014 US$),NW.TOW.TO,2.90E+11,3.37E+11,4.36E+11,5.10E+11,5.91E+11
Bulgaria,BGR,Total wealth per capita (constant 2014 US$),NW.TOW.PC,34556.00874,41244.36505,56904.853,68903.22897,81877.85917
Burkina Faso,BFA,Human capital (constant 2014 US$),NW.HCA.TO,22129136136,40887577351,62052939159,75036286033,87417756006
Burkina Faso,BFA,Human capital per capita (constant 2014 US$),NW.HCA.PC,2193.201991,3522.378929,4623.25044,4800.151562,4969.968273
Burkina Faso,BFA,Natural capital (constant 2014 US$),NW.NCA.TO,50081445437,60094162717,63055392703,85729791237,1.01E+11
Burkina Faso,BFA,Natural capital per capita (constant 2014 US$),NW.NCA.PC,4963.534283,5176.985926,4697.93818,5484.22654,5754.932352
Burkina Faso,BFA,"Natural capital per capita, agricultural land (constant 2014 US$)",NW.NCA.AGRI.PC,3055.6468,3000.718906,3023.029399,3460.323318,3361.776736
Burkina Faso,BFA,"Natural capital per capita, agricultural land: cropland (constant 2014 US$)",NW.NCA.CROL.PC,1349.222113,1193.012828,1402.230046,1763.374873,1892.783312
Burkina Faso,BFA,"Natural capital per capita, agricultural land: pastureland (constant 2014 US$)",NW.NCA.PASL.PC,1706.424687,1807.706078,1620.799353,1696.948445,1468.993424
Burkina Faso,BFA,"Natural capital per capita, forests (constant 2014 US$)",NW.NCA.FORE.PC,806.5121482,1010.008389,588.3527845,666.5482295,622.7444525
Burkina Faso,BFA,"Natural capital per capita, forests: nontimber (constant 2014 US$)",NW.NCA.FNTI.PC,52.05490743,43.17752228,35.55502859,28.98859689,24.67215997
Burkina Faso,BFA,"Natural capital per capita, forests: timber (constant 2014 US$)",NW.NCA.FTIM.PC,754.4572408,966.8308667,552.7977559,637.5596326,598.0722925
Burkina Faso,BFA,"Natural capital per capita, protected areas (constant 2014 US$)",NW.NCA.PRAR.PC,1092.883104,1164.755642,1079.696879,1167.455925,1036.274969
Burkina Faso,BFA,"Natural capital per capita, subsoil assets (constant 2014 US$)",NW.NCA.SSOI.PC,8.492230626,1.5029888,6.859117856,189.8990682,734.136195
Burkina Faso,BFA,"Natural capital per capita, subsoil assets, minerals: bauxite (constant 2014 US$)",NW.NCA.MBAU.PC,,,,,
Burkina Faso,BFA,"Natural capital per capita, subsoil assets, minerals: copper (constant 2014 US$)",NW.NCA.MCOP.PC,,,,,
Burkina Faso,BFA,"Natural capital per capita, subsoil assets, minerals: gold (constant 2014 US$)",NW.NCA.MGOL.PC,8.492230415,1.502988815,6.859117985,189.5476685,696.4647827
Burkina Faso,BFA,"Natural capital per capita, subsoil assets, minerals: iron ore (constant 2014 US$)",NW.NCA.MIRO.PC,,,,,
Burkina Faso,BFA,"Natural capital per capita, subsoil assets, minerals: lead (constant 2014 US$)",NW.NCA.MLEA.PC,,,,,2.102259159
Burkina Faso,BFA,"Natural capital per capita, subsoil assets, minerals: nickel (constant 2014 US$)",NW.NCA.MNIC.PC,,,,,
Burkina Faso,BFA,"Natural capital per capita, subsoil assets, minerals: phosphate (constant 2014 US$)",NW.NCA.MPHO.PC,,,0,0.351407081,0.307333142
Burkina Faso,BFA,"Natural capital per capita, subsoil assets, minerals: silver (constant 2014 US$)",NW.NCA.MSIL.PC,,,,,0
Burkina Faso,BFA,"Natural capital per capita, subsoil assets, minerals: tin (constant 2014 US$)",NW.NCA.MTIN.PC,,,,,
Burkina Faso,BFA,"Natural capital per capita, subsoil assets, minerals: zinc (constant 2014 US$)",NW.NCA.MZIN.PC,,,,,35.26181793
Burkina Faso,BFA,"Natural capital per capita, subsoil assets: coal (constant 2014 US$)",NW.NCA.SACO.PC,0,0,0,0,0
Burkina Faso,BFA,"Natural capital per capita, subsoil assets: gas (constant 2014 US$)",NW.NCA.SAGA.PC,,,,,
Burkina Faso,BFA,"Natural capital per capita, subsoil assets: minerals (constant 2014 US$)",NW.NCA.MINR.PC,8.492230626,1.5029888,6.859117856,189.8990682,734.136195
Burkina Faso,BFA,"Natural capital per capita, subsoil assets: oil (constant 2014 US$)",NW.NCA.SAOI.PC,,,,,
Burkina Faso,BFA,"Natural capital, agricultural land (constant 2014 US$)",NW.NCA.AGRI.TO,30831097315,34832177025,40574885961,54092002484,59130956641
Burkina Faso,BFA,"Natural capital, agricultural land: cropland (constant 2014 US$)",NW.NCA.CROL.TO,13613483821,13848426097,18820632116,27565192392,33292540449
Burkina Faso,BFA,"Natural capital, agricultural land: pastureland (constant 2014 US$)",NW.NCA.PASL.TO,17217613494,20983750928,21754253846,26526810092,25838416192
Burkina Faso,BFA,"Natural capital, forests (constant 2014 US$)",NW.NCA.FORE.TO,8137607568,11724120819,7896829300,10419525916,10953575478
Burkina Faso,BFA,"Natural capital, forests: nontimber (constant 2014 US$)",NW.NCA.FNTI.TO,525227561.1,501202260.7,477217069.3,453151659.8,433963506.7
Burkina Faso,BFA,"Natural capital, forests: timber (constant 2014 US$)",NW.NCA.FTIM.TO,7612380007,11222918558,7419612231,9966374256,10519611971
Burkina Faso,BFA,"Natural capital, protected areas (constant 2014 US$)",NW.NCA.PRAR.TO,11027055000,13520418264,14491614849,18249748069,18227245609
Burkina Faso,BFA,"Natural capital, subsoil assets (constant 2014 US$)",NW.NCA.SSOI.TO,85685553.98,17446609.82,92062592.87,2968514768,12912866893
Burkina Faso,BFA,"Natural capital, subsoil assets, minerals: bauxite (constant 2014 US$)",NW.NCA.MBAU.TO,,,,,
